plugin_id,severity,name
76947,MEDIUM,VMware vCenter Converter Multiple Vulnerabilities (VMSA-2014-0006)
77086,MEDIUM,OpenSSL 0.9.8 < 0.9.8zb Multiple Vulnerabilities
77088,HIGH,OpenSSL 1.0.1 < 1.0.1i Multiple Vulnerabilities
77160,MEDIUM,MS14-043: Vulnerability in Windows Media Center Could Allow Remote Code Execution (2978742)
77162,MEDIUM,MS14-044: Vulnerability in SQL Server Could Allow Elevation of Privilege (2984340)
77163,HIGH,MS14-045: Vulnerabilities in Kernel-Mode Drivers Could Allow Elevation of Privilege (2984615)
77164,MEDIUM,MS14-046: Vulnerability in .NET Framework Could Allow Security Feature Bypass (2984625)
77165,HIGH,MS14-047: Vulnerability in LRPC Could Allow Security Feature Bypass (2978668)
77166,HIGH,MS14-048: Vulnerability in OneNote Could Allow Remote Code Execution (2977201)
77167,HIGH,MS14-049: Vulnerability in Windows Installer Service Could Allow Elevation of Privilege (2962490)
77169,HIGH,MS14-051: Cumulative Security Update for Internet Explorer (2976627)
77171,CRITICAL,Adobe AIR <= AIR 14.0.0.110 Multiple Vulnerabilities (APSB14-18)
77172,CRITICAL,Flash Player <= 14.0.0.145 Multiple Vulnerabilities (APSB14-18)
77175,CRITICAL,Adobe Reader < 10.1.11 / 11.0.08 Sandbox Bypass (APSB14-19)
77176,CRITICAL,Adobe Acrobat < 10.1.11 / 11.0.08 Sandbox Bypass (APSB14-19)
77200,MEDIUM,OpenSSL 'ChangeCipherSpec' MiTM Vulnerability
77285,HIGH,PHP 5.3.x < 5.3.29 Multiple Vulnerabilities
77327,MEDIUM,BlackBerry Enterprise Server / Enterprise Service / Enterprise Server Express Information Disclosure (KB36175)
77402,MEDIUM,PHP 5.4.x < 5.4.32 Multiple Vulnerabilities
77408,HIGH,Apache OpenOffice < 4.1.1 Multiple Vulnerabilities
77475,MEDIUM,Apache Tomcat 7.0.0 < 7.0.55 multiple vulnerabilities
77500,CRITICAL,Firefox < 32.0 Multiple Vulnerabilities
77531,MEDIUM,Apache 2.2.x < 2.2.28 Multiple Vulnerabilities
77572,HIGH,MS14-052: Cumulative Security Update for Internet Explorer (2977629)
77573,MEDIUM,MS14-053: Vulnerability in .NET Framework Could Allow Denial of Service (2990931)
77574,HIGH,MS14-054: Vulnerability in Windows Task Scheduler Could Allow Elevation of Privilege (2988948)
77576,CRITICAL,Adobe AIR <= AIR 14.0.0.178 Multiple Vulnerabilities (APSB14-21)
77577,CRITICAL,Flash Player <= 14.0.0.179 Multiple Vulnerabilities (APSB14-21)
77711,CRITICAL,Adobe Acrobat < 10.1.12 / 11.0.09 Multiple Vulnerabilities (APSB14-20)
77712,CRITICAL,Adobe Reader < 10.1.12 / 11.0.09 Multiple Vulnerabilities (APSB14-20)
77813,MEDIUM,Adobe Acrobat Help Page XSS
77906,HIGH,Firefox < 32.0.3 NSS Signature Verification Vulnerability
78035,HIGH,Cisco IOS Software RSVP DoS (cisco-sa-20140924-rsvp)
78078,HIGH,WinSCP 5.x < 5.5.5 Multiple Vulnerabilities
78108,MEDIUM,ESXi 5.5 < Build 1980513 glibc Library Multiple Vulnerabilities (remote check)
78431,HIGH,MS14-056: Cumulative Security Update for Internet Explorer (2987107)
78432,CRITICAL,MS14-057: Vulnerabilities in .NET Framework Could Allow Remote Code Execution (3000414)
78433,HIGH,MS14-058: Vulnerabilities in Kernel-Mode Driver Could Allow Remote Code Execution (3000061)
78435,HIGH,MS14-060: Vulnerability in Windows OLE Could Allow Remote Code Execution (3000869)
78437,HIGH,MS14-061: Vulnerability in Microsoft Word and Office Web Apps Could Allow Remote Code Execution (3000434)
78438,HIGH,MS14-062: Vulnerability in Message Queuing Service Could Allow Elevation of Privilege (2993254)
78439,HIGH,MS14-063: Vulnerability in FAT32 Disk Partition Driver Could Allow Elevation of Privilege (2998579)
78440,CRITICAL,Adobe AIR <= AIR 15.0.0.249 Multiple Vulnerabilities (APSB14-22)
78441,CRITICAL,Flash Player <= 15.0.0.167 Multiple Vulnerabilities (APSB14-22)
78446,MEDIUM,MS KB2977292: Update for Microsoft EAP Implementation that Enables the Use of TLS
78447,MEDIUM,MS KB3009008: Vulnerability in SSL 3.0 Could Allow Information Disclosure (POODLE)
78473,HIGH,Firefox < 33.0 Multiple Vulnerabilities
78481,CRITICAL,Oracle Java SE Multiple Vulnerabilities (October 2014 CPU)
78545,HIGH,PHP 5.4.x < 5.4.34 Multiple Vulnerabilities
78552,MEDIUM,OpenSSL 0.9.8 < 0.9.8zc Multiple Vulnerabilities
78554,MEDIUM,OpenSSL 1.0.1 < 1.0.1j Multiple Vulnerabilities
78597,CRITICAL,Apple iTunes < 12.0.1 Multiple Vulnerabilities (credentialed check)
78676,MEDIUM,Cisco AnyConnect Secure Mobility Client < 3.1(5187) (POODLE)
78678,HIGH,QuickTime < 7.7.6 Multiple Vulnerabilities (Windows)
79125,HIGH,MS14-064: Vulnerabilities in Windows OLE Could Allow Remote Code Execution (3011443)
79126,HIGH,MS14-065: Cumulative Security Update for Internet Explorer (3003057)
79127,CRITICAL,MS14-066: Vulnerability in Schannel Could Allow Remote Code Execution (2992611)
79128,HIGH,MS14-067: Vulnerability in XML Core Services Could Allow Remote Code Execution (2993958)
79129,HIGH,MS14-069: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3009710)
79130,HIGH,MS14-070: Vulnerability in TCP/IP Could Allow Elevation of Privilege (2989935)
79131,MEDIUM,MS14-071: Vulnerability in Windows Audio Service Could Allow Elevation of Privilege (3005607)
79132,HIGH,MS14-072: Vulnerability in .NET Framework Could Allow Elevation of Privilege (3005210)
79134,MEDIUM,MS14-074: Vulnerability in Remote Desktop Protocol Could Allow Security Feature Bypass (3003743)
79137,HIGH,MS14-078: Vulnerability in IME (Japanese) Could Allow Elevation of Privilege (2992719)
79138,HIGH,MS14-079: Vulnerability in Kernel-Mode Driver Could Allow Denial of Service (3002885)
79139,CRITICAL,Adobe AIR <= 15.0.0.293 Multiple Vulnerabilities (APSB14-24)
79140,CRITICAL,Flash Player <= 15.0.0.189 Multiple Vulnerabilities (APSB14-24)
79246,MEDIUM,PHP 5.4.x < 5.4.35 'donote' DoS
79311,HIGH,MS14-068: Vulnerability in Kerberos Could Allow Elevation of Privilege (3011780) (ESKIMOROLL)
79442,CRITICAL,Flash Player <= 15.0.0.223 Dereferenced Memory Pointer RCE (APSB14-26)
79638,CRITICAL,MS14-066: Vulnerability in Schannel Could Allow Remote Code Execution (2992611) (uncredentialed check)
79665,HIGH,Firefox < 34.0 Multiple Vulnerabilities
79828,HIGH,MS14-080: Cumulative Security Update for Internet Explorer (3008923)
79830,HIGH,MS14-081: Vulnerabilities in Microsoft Word and Office Web Apps Could Allow Remote Code Execution (3017301)
79831,HIGH,MS14-082: Vulnerability in Microsoft Office Could Allow Remote Code Execution (3017349)
79832,HIGH,MS14-083: Vulnerabilities in Microsoft Excel Could Allow Remote Code Execution (3017347)
79833,HIGH,MS14-084: Vulnerability in VBScript Scripting Engine Could Allow Remote Code Execution (3016711)
79834,MEDIUM,MS14-085: Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure (3013126)
79835,CRITICAL,Flash Player <= 15.0.0.239 Multiple Vulnerabilities (APSB14-27)
79855,CRITICAL,Adobe Acrobat < 10.1.13 / 11.0.10 Multiple Vulnerabilities (APSB14-28)
79856,CRITICAL,Adobe Reader < 10.1.13 / 11.0.10 Multiple Vulnerabilities (APSB14-28)
79862,MEDIUM,ESXi 5.1 < Build 2323236 Third-Party Libraries Multiple Vulnerabilities (remote check) (BEAST)
79864,CRITICAL,VMware vCenter Update Manager Multiple Java Vulnerabilities (VMSA-2014-0012)
80037,MEDIUM,ESXi 5.1 < Build 2323231 glibc Library Multiple Vulnerabilities (remote check)
80330,HIGH,PHP 5.4.x < 5.4.36 'process_nested_data' RCE
80483,CRITICAL,Adobe AIR <= 15.0.0.356 Multiple Vulnerabilities (APSB15-01)
80484,CRITICAL,Flash Player <= 16.0.0.235 Multiple Vulnerabilities (APSB15-01)
80490,HIGH,MS15-001: Vulnerability in Windows Application Compatibility Cache Could Allow Elevation of Privilege (3023266)
80491,CRITICAL,MS15-002: Vulnerability in Windows Telnet Service Could Allow Remote Code Execution (3020393)
80492,HIGH,MS15-003: Vulnerability in Windows User Profile Service Could Allow Elevation of Privilege (3021674)
80493,HIGH,MS15-004: Vulnerability in Windows Components Could Allow Elevation of Privilege (3025421)
80494,MEDIUM,MS15-005: Vulnerability in Network Location Awareness Service Could Allow Security Feature Bypass (3022777)
80495,LOW,MS15-006: Vulnerability in Windows Error Reporting Could Allow Security Feature Bypass (3004365)
80496,HIGH,MS15-007: Vulnerability in Network Policy Server RADIUS Implementation Could Cause Denial of Service (3014029)
80497,MEDIUM,MS15-008: Vulnerability in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3019215)
80523,HIGH,Firefox < 35 Multiple Vulnerabilities
80566,MEDIUM,OpenSSL 0.9.8 < 0.9.8zd Multiple Vulnerabilities
80568,MEDIUM,OpenSSL 1.0.1 < 1.0.1k Multiple Vulnerabilities
80908,CRITICAL,Oracle Java SE Multiple Vulnerabilities (January 2015 CPU) (POODLE)
80946,CRITICAL,Flash Player <= 16.0.0.257 Information Disclosure (APSB15-02)
80998,CRITICAL,Flash Player <= 16.0.0.287 Unspecified Code Execution (APSA15-01 / APSB15-03)
81080,HIGH,PHP 5.4.x < 5.4.37 Multiple Vulnerabilities
81083,MEDIUM,ESXi 5.0 < Build 1749766 Multiple Vulnerabilities (remote check)
81084,MEDIUM,ESXi 5.1 < Build 1743201 Multiple Vulnerabilities (remote check)
81085,MEDIUM,ESXi 5.5 < Build 2352327 Multiple Vulnerabilities (remote check) (POODLE)
81126,MEDIUM,Apache 2.4.x < 2.4.12 Multiple Vulnerabilities
81127,CRITICAL,Flash Player <= 16.0.0.296 Unspecified Code Execution (APSA15-02 / APSB15-04)
81262,HIGH,MS15-009: Security Update for Internet Explorer (3034682)
81263,HIGH,MS15-010: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Remote Code Execution (3036220)
81264,HIGH,MS15-011: Vulnerability in Group Policy Could Allow Remote Code Execution (3000483)
81265,HIGH,MS15-012: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3032328)
81266,MEDIUM,MS15-013: Vulnerability in Microsoft Office Could Allow Security Feature Bypass (3033857)
81267,LOW,MS15-014: Vulnerability in Group Policy Could Allow Security Feature Bypass (3004361)
81268,HIGH,MS15-015: Vulnerability in Microsoft Windows Could Allow Elevation of Privilege (3031432)
81269,MEDIUM,MS15-016: Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure (3029944)
81510,CRITICAL,PHP 5.4.x < 5.4.38 Multiple Vulnerabilities (GHOST)
81521,HIGH,Firefox < 36 Multiple Vulnerabilities
81579,MEDIUM,Apache Tomcat 6.0.x < 6.0.42 Handling Request Smuggling DoS
81649,HIGH,Apache Tomcat 6.0.x < 6.0.43 Multiple Vulnerabilities (POODLE)
81650,HIGH,Apache Tomcat 7.0.x < 7.0.57 Multiple Vulnerabilities (POODLE)
81671,MEDIUM,Cisco AnyConnect Secure Mobility Client < 3.1(6068) XSS
81731,INFO,MS KB3033929: Availability of SHA-2 Code Signing Support for Windows 7 and Windows Server 2008 R2
81732,CRITICAL,MS KB3044132: Update for Vulnerabilities in Adobe Flash Player in Internet Explorer
81733,HIGH,MS15-018: Cumulative Security Update for Internet Explorer (3032359)
81734,HIGH,MS15-019: Vulnerability in VBScript Scripting Engine Could Allow Remote Code Execution (3040297)
81735,HIGH,MS15-020: Vulnerabilities in Microsoft Windows Could Allow Remote Code Execution (3041836) (EASYHOOKUP)
81736,HIGH,MS15-021: Vulnerabilities in Adobe Font Driver Could Allow Remote Code Execution (3032323)
81737,HIGH,MS15-023: Vulnerabilities in Kernel-Mode Driver Could Allow Elevation of Privilege (3034344)
81738,MEDIUM,MS15-024: Vulnerability in PNG Processing Could Allow Information Disclosure (3035132)
81739,HIGH,MS15-025: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (3038680)
81741,MEDIUM,MS15-027: Vulnerability in NETLOGON Could Allow Spoofing (3002657)
81742,LOW,MS15-028: Vulnerability in Windows Task Scheduler Could Allow Security Feature Bypass (3030377)
81743,MEDIUM,MS15-029: Vulnerability in Windows Photo Decoder Component Could Allow Information Disclosure (3035126)
81744,HIGH,MS15-030: Vulnerability in Remote Desktop Protocol Could Allow Denial of Service (3039976)
81745,MEDIUM,MS15-031: Vulnerability in Schannel Could Allow Security Feature Bypass (3046049) (FREAK)
81757,HIGH,MS15-022: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3038999)
81819,CRITICAL,Flash Player <= 16.0.0.305 Multiple Vulnerabilities (APSB15-05)
81978,HIGH,Cisco AnyConnect Secure Mobility Client < 3.1.10010.0 / 4.0.x < 4.0.4014.0 / 4.1.x < 4.1.4011.0 Code Execution Vulnerability
82025,HIGH,PHP 5.4.x < 5.4.39 Multiple Vulnerabilities
82030,MEDIUM,OpenSSL 0.9.8 < 0.9.8zf Multiple Vulnerabilities
82032,MEDIUM,OpenSSL 1.0.1 < 1.0.1m Multiple Vulnerabilities
82040,MEDIUM,Mozilla Firefox < 36.0.3
82041,HIGH,Firefox < 36.0.4 SVG Bypass Privilege Escalation
82075,MEDIUM,MS KB3050995: Improperly Issued Digital Certificates Could Allow Spoofing (deprecated)
82270,MEDIUM,Cisco AnyConnect Secure Mobility Client < 3.1(7021) / <= 4.0(48) Multiple Vulnerabilities (FREAK)
82503,HIGH,Firefox < 37.0 Multiple Vulnerabilities
82571,HIGH,Cisco IOS Software TCP CIP DoS
82583,MEDIUM,Firefox < 37.0.1 HTTP/2 Alt-Svc Header Certificate Verification Bypass
82769,HIGH,MS15-033: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3048019)
82770,HIGH,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
82771,CRITICAL,MS15-034: Vulnerability in HTTP.sys Could Allow Remote Code Execution (3042553)
82772,HIGH,MS15-035: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3046306)
82774,HIGH,MS15-038: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3049576)
82775,MEDIUM,MS15-039: Vulnerability in XML Core Services Could Allow Security Feature Bypass (3046482)
82777,LOW,MS15-041: Vulnerability in .NET Framework Could Allow Information Disclosure (3048010)
82778,LOW,MS15-042: Vulnerability in Windows Hyper-V Could Allow Denial of Service (3047234)
82781,CRITICAL,Adobe Flash Player <= 17.0.0.134 Multiple Vulnerabilities (APSB15-06)
82793,HIGH,MS15-037: Vulnerability in Windows Task Scheduler Could Allow Elevation of Privilege (3046269)
82820,CRITICAL,Oracle Java SE Multiple Vulnerabilities (April 2015 CPU) (FREAK)
82823,CRITICAL,MS KB3049508: Update for Vulnerabilities in Adobe Flash Player in Internet Explorer
82828,CRITICAL,MS15-034: Vulnerability in HTTP.sys Could Allow Remote Code Execution (3042553) (uncredentialed check)
82998,MEDIUM,Firefox < 37.0.2 Failed Plugin Memory Corruption
83033,CRITICAL,PHP 5.4.x < 5.4.40 Multiple Vulnerabilities
83354,HIGH,MS15-049: Vulnerability in Silverlight Could Allow Elevation of Privilege (3058985)
83355,MEDIUM,MS15-050: Vulnerability in Service Control Manager Could Allow Elevation of Privilege (3055642)
83356,HIGH,MS15-048: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3057134)
83358,HIGH,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
83360,MEDIUM,MS15-055: Vulnerability in Schannel Could Allow Information Disclosure (3061518)
83361,MEDIUM,MS15-052: Vulnerability in Windows Kernel Could Allow Security Feature Bypass (3050514)
83362,HIGH,MS15-045: Vulnerability in Windows Journal Could Allow Remote Code Execution (3046002)
83363,LOW,MS15-054: Vulnerability in Microsoft Management Console File Format Could Allow Denial of Service (3051768)
83364,MEDIUM,MS15-053: Vulnerabilities in JScript and VBScript Scripting Engines Could Allow Security Feature Bypass (3057263)
83365,CRITICAL,Adobe Flash Player <= 17.0.0.169 Multiple Vulnerabilities (APSB15-09)
83369,CRITICAL,MS KB3061904: Update for Vulnerabilities in Adobe Flash Player in Internet Explorer
83370,HIGH,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
83416,HIGH,MS15-046: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3057181)
83439,CRITICAL,Firefox < 38.0 Multiple Vulnerabilities
83440,HIGH,MS15-044: Vulnerabilities in Microsoft Font Drivers Could Allow Remote Code Execution (3057110)
83470,CRITICAL,Adobe Acrobat < 10.1.14 / 11.0.11 Multiple Vulnerabilities (APSB15-10)
83471,CRITICAL,Adobe Reader < 10.1.14 / 11.0.11 Multiple Vulnerabilities (APSB15-10)
83488,HIGH,Wireshark 1.10.x < 1.10.14 / 1.12.x < 1.12.5 Multiple DoS Vulnerabilities
83490,HIGH,Apache Tomcat 6.0.x < 6.0.44 Multiple Vulnerabilities (FREAK)
83517,HIGH,PHP 5.4.x < 5.4.41 Multiple Vulnerabilities
83526,MEDIUM,Apache Tomcat 7.0.x < 7.0.60 Multiple Vulnerabilities (FREAK)
83764,MEDIUM,Apache Tomcat 7.0.0 < 7.0.59
83781,MEDIUM,ESXi 5.5 < Build 1623387 Multiple Vulnerabilities (remote check)
84048,CRITICAL,Adobe Flash Player <= 17.0.0.188 Multiple Vulnerabilities (APSB15-11)
84052,CRITICAL,MS KB3065820: Update for Vulnerabilities in Adobe Flash Player in Internet Explorer
84053,HIGH,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
84054,HIGH,MS15-057: Vulnerability in Windows Media Player Could Allow Remote Code Execution (3033890)
84055,HIGH,MS15-059: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3064949)
84056,HIGH,MS15-060: Vulnerability in Microsoft Common Controls Could Allow Remote Code Execution (3059317)
84057,MEDIUM,MS15-063: Vulnerability in Windows Kernel Could Allow Elevation of Privilege (3063858)
84059,HIGH,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
84151,MEDIUM,OpenSSL 0.9.8 < 0.9.8zg Multiple Vulnerabilities
84153,MEDIUM,OpenSSL 1.0.1 < 1.0.1n Multiple Vulnerabilities
84155,CRITICAL,Adobe AIR <= 17.0.0.124 Multiple Vulnerabilities (APSB15-05)
84156,CRITICAL,Adobe AIR <= 17.0.0.144 Multiple Vulnerabilities (APSB15-06)
84157,CRITICAL,Adobe AIR <= 17.0.0.144 Multiple Vulnerabilities (APSB15-09)
84158,CRITICAL,Adobe AIR <= 17.0.0.172 Multiple Vulnerabilities (APSB15-11)
84362,CRITICAL,PHP 5.4.x < 5.4.42 Multiple Vulnerabilities
84364,CRITICAL,PHP 5.6.x < 5.6.10 Multiple Vulnerabilities
84365,CRITICAL,Adobe Flash Player <= 18.0.0.161 RCE (APSB15-14)
84367,CRITICAL,MS KB3074219: Update for Vulnerabilities in Adobe Flash Player in Internet Explorer
84504,HIGH,Apple iTunes < 12.2 Multiple Vulnerabilities (credentialed check)
84505,MEDIUM,Apple QuickTime < 7.7.7 Multiple Vulnerabilities (Windows)
84581,CRITICAL,Firefox < 39.0 Multiple Vulnerabilities (Logjam)
84636,MEDIUM,OpenSSL 1.0.1 < 1.0.1p Multiple Vulnerabilities
84641,CRITICAL,Adobe AIR <= 18.0.0.144 Multiple Vulnerabilities (APSB15-16)
84642,CRITICAL,Adobe Flash Player <= 18.0.0.194 Multiple Vulnerabilities (APSB15-16)
84645,CRITICAL,MS KB3065823: Update for Vulnerabilities in Adobe Flash Player in Internet Explorer
84671,CRITICAL,PHP 5.4.x < 5.4.43 Multiple Vulnerabilities (BACKRONYM)
84673,CRITICAL,PHP 5.6.x < 5.6.11 Multiple Vulnerabilities (BACKRONYM)
84730,CRITICAL,Adobe Flash Player <= 18.0.0.203 Multiple RCE Vulnerabilities (APSB15-18)
84734,MEDIUM,MS15-069: Vulnerabilities in Windows Could Allow Remote Code Execution (3072631)
84735,LOW,MS15-071: Vulnerability in NETLOGON Could Allow Elevation of Privilege (3068457)
84736,HIGH,MS15-066: Vulnerability in VBScript Scripting Engine Could Allow Remote Code Execution (3072604)
84738,HIGH,MS15-058: Vulnerabilities in SQL Server Could Allow Remote Code Execution (3065718)
84739,HIGH,MS15-070: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3072620)
84741,MEDIUM,MS15-075: Vulnerabilities in OLE Could Allow Elevation of Privilege (3072633)
84742,MEDIUM,MS KB3074162: Vulnerability in Microsoft Malicious Software Removal Tool Could Allow Elevation of Privilege
84743,CRITICAL,MS15-067: Vulnerability in RDP Could Allow Remote Code Execution (3073094)
84744,HIGH,MS15-072: Vulnerability in Windows Graphics Component Could Allow Elevation of Privilege (3069392)
84745,MEDIUM,MS15-074: Vulnerability in Windows Installer Service Could Allow Elevation of Privilege (3072630)
84746,HIGH,MS15-077: Vulnerability in ATM Font Driver Could Allow Elevation of Privilege (3077657)
84747,HIGH,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
84748,HIGH,MS15-076: Vulnerability in Windows Remote Procedure Call Could Allow Elevation of Privilege (3067505)
